accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
7170,Chandigarh,Punjab,30.764841,76.823298,05-08-2023,05:00,5,Saturday,1,urban,1,0,fog,low,22,medium,overspeeding,minor,2,2,0,None,0.45
7171,Chennai,Tamil Nadu,13.195686,80.134903,31-01-2025,20:00,20,Friday,0,urban,5,1,rain,medium,33,medium,weather,major,4,0,0,None,0.25
7172,Mumbai,Maharashtra,19.148099,72.80109,08-08-2022,15:00,15,Monday,0,rural,6,1,clear,high,31,medium,poor road,minor,4,3,0,None,0.1
7173,Chandigarh,Punjab,30.648416,76.768376,30-12-2024,14:00,14,Monday,0,urban,5,1,clear,high,25,high,distraction,minor,3,3,0,None,0.3
7174,Delhi,Delhi,28.723301,77.252233,15-01-2022,16:00,16,Saturday,1,highway,6,1,rain,medium,24,medium,overspeeding,minor,3,2,0,None,0.25
7175,Hyderabad,Telangana,17.523635,78.248915,14-02-2023,07:00,7,Tuesday,0,highway,4,1,clear,high,37,low,distraction,minor,5,4,0,None,0.1
7176,Pune,Maharashtra,18.53537,73.746452,22-10-2023,17:00,17,Sunday,1,rural,3,0,clear,high,28,high,drunk driving,minor,5,1,1,None,0.45
7177,Mumbai,Maharashtra,18.880197,72.713391,09-05-2023,03:00,3,Tuesday,0,rural,4,0,rain,medium,38,low,distraction,minor,1,1,0,None,0.25
7178,Delhi,Delhi,28.609609,77.255347,28-05-2023,17:00,17,Sunday,1,urban,2,0,clear,high,35,high,weather,minor,4,2,1,None,0.45
7179,Mumbai,Maharashtra,19.135589,72.827642,18-12-2024,01:00,1,Wednesday,0,rural,2,1,fog,low,36,medium,distraction,minor,4,4,0,None,0.45
7180,Mumbai,Maharashtra,19.200897,72.889229,24-05-2024,18:00,18,Friday,0,urban,1,1,clear,high,15,high,drunk driving,minor,1,1,1,None,0.45
7181,Chennai,Tamil Nadu,12.906793,80.157973,09-03-2025,17:00,17,Sunday,1,urban,2,0,rain,low,28,high,distraction,fatal,2,2,1,None,1
7182,Hyderabad,Telangana,17.370297,78.309377,25-12-2024,13:00,13,Wednesday,0,rural,4,1,rain,low,37,high,distraction,minor,1,1,0,None,0.65
7183,Pune,Maharashtra,18.694167,73.794319,12-08-2022,03:00,3,Friday,0,urban,1,1,clear,high,27,low,drunk driving,major,1,0,0,None,0.1
7184,Delhi,Delhi,28.481359,77.150718,18-02-2022,00:00,0,Friday,0,rural,3,0,clear,high,18,medium,distraction,fatal,3,3,0,None,0.3
7185,Bangalore,Karnataka,13.13759,77.640265,12-01-2023,07:00,7,Thursday,0,urban,6,0,rain,low,15,high,poor road,minor,1,1,0,None,0.65
7186,Chandigarh,Punjab,30.708023,76.894521,31-07-2023,18:00,18,Monday,0,highway,3,0,clear,high,33,medium,weather,minor,3,1,1,None,0.25
7187,Pune,Maharashtra,18.690516,73.952041,27-10-2023,22:00,22,Friday,0,highway,5,0,rain,medium,24,high,overspeeding,fatal,2,2,0,None,0.65
7188,Chandigarh,Punjab,30.617765,76.841211,20-11-2024,01:00,1,Wednesday,0,urban,4,1,fog,low,39,low,overspeeding,major,1,1,0,None,0.45
7189,Hyderabad,Telangana,17.405467,78.5508,22-11-2023,01:00,1,Wednesday,0,urban,5,0,clear,high,25,high,poor road,major,5,5,0,None,0.3
7190,Chennai,Tamil Nadu,13.016376,80.158952,02-02-2023,19:00,19,Thursday,0,urban,6,0,clear,high,15,medium,overspeeding,major,3,0,1,None,0.25
7191,Chennai,Tamil Nadu,12.809695,80.198185,18-04-2024,17:00,17,Thursday,0,urban,6,0,rain,medium,28,medium,poor road,major,3,1,1,None,0.4
7192,Hyderabad,Telangana,17.492868,78.464619,05-01-2023,03:00,3,Thursday,0,urban,1,0,fog,low,16,low,poor road,minor,1,0,0,None,0.45
7193,Chennai,Tamil Nadu,13.088205,80.282326,09-08-2024,02:00,2,Friday,0,highway,3,0,fog,low,31,medium,distraction,minor,5,3,0,None,0.45
7194,Chandigarh,Punjab,30.612681,76.704874,28-05-2022,01:00,1,Saturday,1,highway,4,0,fog,low,26,low,drunk driving,minor,4,0,0,None,0.45
7195,Chennai,Tamil Nadu,13.166625,80.209667,02-03-2025,10:00,10,Sunday,1,rural,5,0,clear,high,19,high,drunk driving,minor,4,4,1,None,0.45
7196,Mumbai,Maharashtra,18.829633,72.903498,03-03-2023,19:00,19,Friday,0,rural,6,1,rain,medium,32,medium,distraction,minor,5,2,1,None,0.4
7197,Chennai,Tamil Nadu,12.868244,80.287826,12-08-2023,22:00,22,Saturday,1,urban,1,1,rain,medium,28,low,drunk driving,minor,2,0,0,None,0.25
7198,Chennai,Tamil Nadu,13.145045,80.284428,04-03-2023,04:00,4,Saturday,1,rural,4,1,fog,low,36,medium,overspeeding,minor,5,4,0,None,0.45
7199,Delhi,Delhi,28.638469,76.832814,25-11-2023,11:00,11,Saturday,1,urban,3,0,rain,medium,22,low,weather,minor,1,0,0,None,0.25
7200,Delhi,Delhi,28.891741,76.829361,07-01-2023,13:00,13,Saturday,1,urban,5,0,clear,high,39,low,drunk driving,minor,2,1,0,None,0.1
7201,Bangalore,Karnataka,13.00707,77.747229,22-02-2023,21:00,21,Wednesday,0,highway,2,1,rain,medium,25,low,weather,minor,3,3,0,None,0.25
7202,Pune,Maharashtra,18.51042,73.987339,27-09-2023,16:00,16,Wednesday,0,rural,1,0,fog,low,39,medium,weather,minor,4,3,0,None,0.45
7203,Pune,Maharashtra,18.533953,73.815952,19-10-2024,00:00,0,Saturday,1,rural,5,1,rain,low,25,high,weather,major,2,2,0,None,0.65
7204,Delhi,Delhi,28.499012,77.081434,06-08-2024,01:00,1,Tuesday,0,rural,3,0,rain,medium,38,low,drunk driving,major,4,1,0,None,0.25
7205,Chennai,Tamil Nadu,13.071848,80.173497,28-05-2023,05:00,5,Sunday,1,rural,6,0,clear,high,24,high,drunk driving,minor,5,2,0,None,0.3
7206,Chennai,Tamil Nadu,13.038262,80.255106,05-02-2025,00:00,0,Wednesday,0,highway,2,0,rain,medium,39,high,drunk driving,major,3,1,0,None,0.45
7207,Delhi,Delhi,28.5718,77.013493,20-02-2025,06:00,6,Thursday,0,rural,1,1,rain,low,27,medium,distraction,minor,4,3,0,None,0.45
7208,Chandigarh,Punjab,30.789689,76.862128,31-05-2022,09:00,9,Tuesday,0,urban,4,1,clear,high,37,medium,overspeeding,major,3,3,1,None,0.25
7209,Delhi,Delhi,28.647626,77.253304,23-07-2023,09:00,9,Sunday,1,urban,2,0,rain,low,23,high,distraction,minor,2,1,1,None,0.8
7210,Kolkata,West Bengal,22.508626,88.482282,11-08-2024,11:00,11,Sunday,1,urban,1,0,clear,high,24,medium,poor road,fatal,5,5,0,None,0.3
7211,Bangalore,Karnataka,13.02221,77.670633,21-11-2022,21:00,21,Monday,0,highway,6,0,clear,high,37,high,distraction,minor,3,1,0,None,0.3
7212,Chennai,Tamil Nadu,12.950121,80.289708,17-10-2024,22:00,22,Thursday,0,urban,3,1,fog,low,36,medium,weather,minor,2,1,0,None,0.45
7213,Kolkata,West Bengal,22.407135,88.284723,16-03-2022,15:00,15,Wednesday,0,urban,4,0,fog,low,23,high,distraction,minor,2,2,0,None,0.65
7214,Mumbai,Maharashtra,19.093354,72.990783,24-02-2025,07:00,7,Monday,0,highway,4,1,rain,low,24,high,distraction,minor,5,2,0,None,0.65
7215,Bangalore,Karnataka,12.95485,77.482562,28-02-2023,19:00,19,Tuesday,0,rural,1,1,clear,high,20,high,overspeeding,minor,4,0,1,None,0.45
7216,Delhi,Delhi,28.730729,77.002146,11-01-2024,16:00,16,Thursday,0,rural,5,1,clear,high,32,high,distraction,major,1,0,0,None,0.3
7217,Chandigarh,Punjab,30.684474,76.890735,29-12-2023,05:00,5,Friday,0,highway,1,1,rain,medium,27,low,weather,minor,1,1,0,None,0.25
7218,Kolkata,West Bengal,22.530201,88.238782,28-12-2024,09:00,9,Saturday,1,urban,6,0,clear,high,20,low,distraction,minor,1,0,1,None,0.25
7219,Chandigarh,Punjab,30.780185,76.742122,31-12-2023,14:00,14,Sunday,1,rural,1,0,rain,medium,39,medium,distraction,minor,2,2,0,None,0.25
7220,Pune,Maharashtra,18.503938,73.736305,26-05-2023,05:00,5,Friday,0,rural,3,0,rain,low,34,high,distraction,minor,4,0,0,None,0.65
7221,Chandigarh,Punjab,30.77383,76.808832,14-10-2022,02:00,2,Friday,0,highway,4,0,rain,medium,17,low,overspeeding,minor,3,1,0,None,0.25
7222,Delhi,Delhi,28.876829,77.092908,25-01-2025,16:00,16,Saturday,1,highway,2,1,fog,low,17,low,poor road,minor,4,0,0,None,0.45
7223,Kolkata,West Bengal,22.631301,88.419637,12-09-2024,02:00,2,Thursday,0,urban,3,0,rain,low,25,medium,distraction,minor,3,0,0,None,0.45
7224,Chandigarh,Punjab,30.602055,76.830142,27-01-2022,21:00,21,Thursday,0,highway,6,1,fog,low,36,medium,overspeeding,major,1,1,0,None,0.45
7225,Hyderabad,Telangana,17.380416,78.490542,25-03-2024,15:00,15,Monday,0,urban,2,1,clear,high,18,medium,poor road,fatal,2,2,0,Holi,0.4
7226,Chandigarh,Punjab,30.724253,76.774841,13-02-2023,08:00,8,Monday,0,urban,2,0,fog,low,28,high,weather,major,3,2,1,None,0.8
7227,Pune,Maharashtra,18.403068,73.782254,24-09-2022,11:00,11,Saturday,1,highway,3,0,clear,high,30,high,overspeeding,major,2,1,0,None,0.3
7228,Delhi,Delhi,28.644265,76.80444,05-09-2022,19:00,19,Monday,0,rural,6,1,clear,high,25,high,overspeeding,minor,5,3,1,None,0.45
7229,Delhi,Delhi,28.730164,77.220325,15-07-2022,12:00,12,Friday,0,urban,4,0,rain,medium,19,high,overspeeding,minor,5,0,0,None,0.45
7230,Hyderabad,Telangana,17.443229,78.441236,31-07-2023,14:00,14,Monday,0,highway,4,1,rain,medium,29,high,weather,minor,1,0,0,None,0.45
7231,Chandigarh,Punjab,30.711361,76.856351,20-03-2023,23:00,23,Monday,0,urban,5,0,fog,low,36,low,drunk driving,minor,1,1,0,None,0.45
7232,Pune,Maharashtra,18.587556,73.837534,26-12-2022,03:00,3,Monday,0,rural,2,1,fog,low,37,medium,drunk driving,minor,4,3,0,None,0.45
7233,Delhi,Delhi,28.736314,77.072075,18-10-2024,14:00,14,Friday,0,highway,6,1,fog,low,32,low,overspeeding,minor,1,0,0,None,0.45
7234,Hyderabad,Telangana,17.360522,78.321705,08-04-2023,02:00,2,Saturday,1,rural,5,1,rain,medium,26,low,weather,major,1,0,0,None,0.25
7235,Hyderabad,Telangana,17.311189,78.598687,08-09-2022,19:00,19,Thursday,0,rural,5,1,fog,low,24,low,overspeeding,major,5,1,1,None,0.6
7236,Chandigarh,Punjab,30.636044,76.801204,19-03-2025,07:00,7,Wednesday,0,highway,4,0,clear,high,37,low,weather,minor,4,1,0,None,0.1
7237,Hyderabad,Telangana,17.277182,78.547645,07-01-2024,05:00,5,Sunday,1,highway,2,0,clear,high,16,high,overspeeding,major,4,1,0,None,0.3
7238,Pune,Maharashtra,18.580054,73.892304,27-12-2023,07:00,7,Wednesday,0,urban,4,1,rain,low,28,low,overspeeding,minor,2,0,0,None,0.45
7239,Delhi,Delhi,28.725014,76.863618,14-07-2024,07:00,7,Sunday,1,rural,4,0,clear,high,27,medium,drunk driving,minor,1,1,0,None,0.1
7240,Mumbai,Maharashtra,18.838822,72.765249,02-09-2022,02:00,2,Friday,0,urban,5,0,clear,high,36,low,overspeeding,major,1,1,0,None,0.1
7241,Chandigarh,Punjab,30.669447,76.771954,28-12-2023,23:00,23,Thursday,0,urban,1,1,fog,low,20,medium,poor road,minor,2,1,0,None,0.45
7242,Pune,Maharashtra,18.601026,73.969919,01-11-2024,15:00,15,Friday,0,rural,2,0,clear,high,36,medium,distraction,minor,3,2,0,Diwali,0.2
7243,Chandigarh,Punjab,30.699211,76.883032,27-12-2024,09:00,9,Friday,0,highway,2,1,rain,medium,21,high,weather,major,3,2,1,None,0.6
7244,Bangalore,Karnataka,13.123639,77.571077,20-04-2024,07:00,7,Saturday,1,urban,5,1,clear,high,35,high,poor road,fatal,5,5,0,None,0.5
7245,Hyderabad,Telangana,17.235049,78.53175,05-07-2022,16:00,16,Tuesday,0,urban,1,1,clear,high,16,high,distraction,minor,3,3,0,None,0.3
7246,Mumbai,Maharashtra,19.268064,72.783261,10-09-2024,23:00,23,Tuesday,0,rural,5,0,fog,low,24,high,distraction,minor,3,0,0,None,0.65
7247,Delhi,Delhi,28.597558,76.939525,13-12-2023,22:00,22,Wednesday,0,rural,5,0,clear,high,18,low,drunk driving,minor,2,2,0,None,0.1
7248,Mumbai,Maharashtra,18.997565,72.827784,13-01-2025,15:00,15,Monday,0,highway,1,0,clear,high,32,medium,weather,major,3,1,0,None,0.1
7249,Kolkata,West Bengal,22.458478,88.274216,29-10-2024,21:00,21,Tuesday,0,highway,5,1,rain,medium,23,medium,overspeeding,major,2,0,0,None,0.25
7250,Bangalore,Karnataka,12.805037,77.524615,24-05-2023,16:00,16,Wednesday,0,urban,1,1,fog,low,39,high,overspeeding,minor,1,1,0,None,0.65
7251,Hyderabad,Telangana,17.54789,78.433356,08-08-2023,08:00,8,Tuesday,0,highway,2,0,fog,low,39,high,distraction,minor,3,2,1,None,0.8
7252,Hyderabad,Telangana,17.303425,78.424149,29-04-2024,10:00,10,Monday,0,highway,6,1,rain,low,36,high,drunk driving,minor,2,0,1,None,0.8
7253,Hyderabad,Telangana,17.210322,78.228558,17-10-2022,16:00,16,Monday,0,rural,1,1,fog,low,32,low,drunk driving,minor,1,1,0,None,0.45
7254,Delhi,Delhi,28.734611,77.025021,27-10-2022,04:00,4,Thursday,0,urban,3,1,rain,low,29,low,drunk driving,major,1,1,0,None,0.45
7255,Kolkata,West Bengal,22.683216,88.397073,16-01-2024,04:00,4,Tuesday,0,rural,2,0,fog,low,26,low,poor road,minor,3,1,0,None,0.45
7256,Pune,Maharashtra,18.650423,73.879535,14-10-2023,22:00,22,Saturday,1,urban,4,1,fog,low,20,medium,overspeeding,major,2,2,0,None,0.45
7257,Bangalore,Karnataka,13.124259,77.757976,20-09-2024,20:00,20,Friday,0,rural,6,1,fog,low,39,high,drunk driving,major,5,4,0,None,0.65
7258,Kolkata,West Bengal,22.610021,88.279228,13-10-2022,19:00,19,Thursday,0,highway,6,1,fog,low,40,high,poor road,minor,1,0,1,None,0.8
7259,Pune,Maharashtra,18.417839,73.809233,03-07-2024,17:00,17,Wednesday,0,rural,3,0,fog,low,34,medium,poor road,major,2,0,1,None,0.6
7260,Mumbai,Maharashtra,18.802323,72.781029,10-03-2025,03:00,3,Monday,0,urban,1,0,rain,low,19,low,poor road,minor,3,0,0,None,0.45
7261,Mumbai,Maharashtra,19.130061,72.969448,26-09-2022,04:00,4,Monday,0,urban,1,0,rain,low,23,medium,poor road,minor,3,0,0,None,0.45
7262,Chennai,Tamil Nadu,13.031737,80.137616,14-10-2023,07:00,7,Saturday,1,urban,6,1,clear,high,30,medium,drunk driving,major,1,1,0,None,0.1
7263,Mumbai,Maharashtra,18.900522,72.867152,08-07-2024,04:00,4,Monday,0,rural,5,1,rain,low,17,low,distraction,minor,3,0,0,None,0.45
7264,Chennai,Tamil Nadu,12.908051,80.23863,17-01-2023,20:00,20,Tuesday,0,rural,3,1,clear,high,33,medium,distraction,minor,3,3,0,None,0.1
7265,Chandigarh,Punjab,30.782007,76.790548,15-11-2024,08:00,8,Friday,0,highway,6,1,rain,medium,20,medium,distraction,minor,1,1,1,None,0.4
7266,Kolkata,West Bengal,22.536832,88.237865,08-04-2025,14:00,14,Tuesday,0,urban,5,0,fog,low,32,low,weather,major,4,0,0,None,0.45
7267,Bangalore,Karnataka,12.932327,77.744279,23-02-2022,20:00,20,Wednesday,0,highway,4,0,rain,medium,35,low,drunk driving,minor,3,3,0,None,0.25
7268,Chennai,Tamil Nadu,12.851095,80.281849,21-11-2022,11:00,11,Monday,0,rural,4,0,rain,medium,20,medium,weather,fatal,2,2,0,None,0.45
7269,Kolkata,West Bengal,22.590122,88.492781,13-02-2022,15:00,15,Sunday,1,urban,1,1,clear,high,27,high,weather,minor,5,2,0,None,0.3
7270,Hyderabad,Telangana,17.23542,78.331397,18-11-2022,20:00,20,Friday,0,urban,4,1,clear,high,40,low,weather,minor,5,3,0,None,0.1
7271,Delhi,Delhi,28.81698,77.143823,04-10-2024,12:00,12,Friday,0,rural,3,1,clear,high,15,high,overspeeding,minor,5,4,0,None,0.3
7272,Delhi,Delhi,28.51481,76.909408,03-12-2024,17:00,17,Tuesday,0,urban,5,0,clear,high,40,medium,overspeeding,minor,1,0,1,None,0.25
7273,Chennai,Tamil Nadu,13.16156,80.241501,19-07-2022,22:00,22,Tuesday,0,rural,4,1,fog,low,39,medium,overspeeding,minor,4,4,0,None,0.45
7274,Hyderabad,Telangana,17.589679,78.379023,27-04-2022,08:00,8,Wednesday,0,urban,6,1,clear,high,21,medium,poor road,major,3,1,1,None,0.25
7275,Kolkata,West Bengal,22.502286,88.302865,01-03-2024,08:00,8,Friday,0,highway,6,1,fog,low,31,high,overspeeding,major,2,1,1,None,0.8
7276,Chandigarh,Punjab,30.681373,76.774206,26-10-2024,00:00,0,Saturday,1,highway,1,1,clear,high,24,medium,distraction,minor,3,2,0,None,0.1
7277,Mumbai,Maharashtra,19.018384,72.787716,11-08-2024,20:00,20,Sunday,1,rural,4,1,clear,high,26,medium,weather,fatal,5,5,0,None,0.3
7278,Kolkata,West Bengal,22.538763,88.494347,19-10-2022,08:00,8,Wednesday,0,rural,4,1,clear,high,40,high,distraction,major,3,1,1,None,0.45
7279,Delhi,Delhi,28.857615,77.10038,11-05-2024,11:00,11,Saturday,1,urban,3,1,fog,low,20,medium,weather,major,1,1,0,None,0.45
7280,Mumbai,Maharashtra,18.989188,72.764585,08-03-2022,01:00,1,Tuesday,0,urban,1,0,clear,high,28,low,weather,minor,2,2,0,None,0.1
7281,Chennai,Tamil Nadu,13.148083,80.20526,27-01-2025,16:00,16,Monday,0,urban,4,0,fog,low,23,medium,poor road,major,2,0,0,None,0.45
7282,Delhi,Delhi,28.875046,76.893508,23-07-2022,07:00,7,Saturday,1,urban,1,1,clear,high,20,high,weather,minor,4,4,0,None,0.3
7283,Mumbai,Maharashtra,18.825337,72.868357,04-04-2023,08:00,8,Tuesday,0,highway,4,0,clear,high,39,medium,weather,minor,3,2,1,None,0.25
7284,Delhi,Delhi,28.578544,76.88258,05-06-2023,04:00,4,Monday,0,urban,3,1,rain,low,34,low,overspeeding,minor,2,1,0,None,0.45
7285,Chandigarh,Punjab,30.628791,76.707707,15-03-2022,15:00,15,Tuesday,0,rural,2,1,fog,low,16,medium,poor road,minor,4,3,0,None,0.45
7286,Mumbai,Maharashtra,18.955765,72.838098,13-03-2022,12:00,12,Sunday,1,highway,2,1,rain,medium,18,high,poor road,minor,2,0,0,None,0.45
7287,Kolkata,West Bengal,22.509723,88.312901,24-01-2025,14:00,14,Friday,0,highway,5,0,clear,high,30,medium,drunk driving,major,3,2,0,None,0.1
7288,Chennai,Tamil Nadu,12.861826,80.265206,27-05-2024,08:00,8,Monday,0,highway,2,0,rain,medium,34,high,distraction,minor,1,0,1,None,0.6
7289,Delhi,Delhi,28.73327,77.151444,27-11-2022,16:00,16,Sunday,1,highway,4,0,fog,low,26,medium,overspeeding,fatal,2,2,0,None,0.65
7290,Pune,Maharashtra,18.436944,73.746152,21-12-2022,02:00,2,Wednesday,0,rural,1,0,clear,high,16,low,distraction,minor,2,0,0,None,0.1
7291,Mumbai,Maharashtra,18.868349,72.990395,12-01-2025,21:00,21,Sunday,1,urban,6,1,fog,low,26,low,overspeeding,minor,5,2,0,None,0.45
7292,Pune,Maharashtra,18.679736,73.813029,16-06-2024,04:00,4,Sunday,1,urban,5,1,clear,high,33,medium,drunk driving,minor,1,0,0,None,0.1
7293,Pune,Maharashtra,18.60637,73.993022,16-03-2023,10:00,10,Thursday,0,rural,1,1,clear,high,27,medium,weather,fatal,1,1,1,None,0.45
7294,Mumbai,Maharashtra,19.146218,72.933776,09-04-2024,00:00,0,Tuesday,0,rural,6,0,clear,high,38,low,distraction,minor,3,0,0,None,0.1
7295,Delhi,Delhi,28.449995,76.893302,05-08-2022,00:00,0,Friday,0,urban,1,1,rain,low,18,low,poor road,fatal,1,1,0,None,0.65
7296,Kolkata,West Bengal,22.667754,88.369384,02-05-2023,17:00,17,Tuesday,0,rural,4,1,rain,medium,31,medium,distraction,minor,4,3,1,None,0.4
7297,Hyderabad,Telangana,17.315432,78.318607,31-07-2023,07:00,7,Monday,0,urban,1,0,rain,low,34,high,weather,major,1,1,0,None,0.65
7298,Bangalore,Karnataka,12.909508,77.719349,04-11-2023,19:00,19,Saturday,1,rural,3,1,rain,medium,25,low,drunk driving,minor,3,3,1,None,0.4
7299,Bangalore,Karnataka,13.010971,77.587137,16-03-2025,02:00,2,Sunday,1,highway,3,1,rain,low,31,low,overspeeding,minor,5,2,0,None,0.45
7300,Mumbai,Maharashtra,18.915861,72.949473,03-11-2023,00:00,0,Friday,0,highway,6,0,clear,high,30,low,drunk driving,major,5,2,0,None,0.1
7301,Bangalore,Karnataka,13.060071,77.520201,03-02-2025,05:00,5,Monday,0,urban,1,0,fog,low,36,low,weather,minor,2,2,0,None,0.45
7302,Mumbai,Maharashtra,18.908589,72.89225,04-12-2023,02:00,2,Monday,0,rural,4,1,rain,low,18,medium,drunk driving,minor,2,2,0,None,0.45
7303,Delhi,Delhi,28.669892,77.171142,14-08-2022,15:00,15,Sunday,1,highway,4,0,fog,low,15,high,drunk driving,minor,4,3,0,None,0.65
7304,Chennai,Tamil Nadu,12.819469,80.255978,03-07-2024,04:00,4,Wednesday,0,highway,5,1,fog,low,26,low,weather,major,3,3,0,None,0.45
7305,Delhi,Delhi,28.689863,77.071255,02-03-2025,01:00,1,Sunday,1,urban,1,1,fog,low,31,high,distraction,minor,2,2,0,None,0.65
7306,Chennai,Tamil Nadu,12.853384,80.231214,11-04-2023,11:00,11,Tuesday,0,highway,3,1,fog,low,15,low,overspeeding,major,2,1,0,None,0.45
7307,Mumbai,Maharashtra,19.029569,72.800382,16-02-2022,14:00,14,Wednesday,0,highway,3,0,fog,low,21,high,weather,minor,4,2,0,None,0.65
7308,Chennai,Tamil Nadu,13.067306,80.171061,30-05-2023,21:00,21,Tuesday,0,urban,2,1,fog,low,32,high,poor road,minor,5,2,0,None,0.65
7309,Pune,Maharashtra,18.456247,73.949514,09-03-2023,19:00,19,Thursday,0,highway,2,1,rain,low,30,high,weather,minor,5,0,1,None,0.8
7310,Chandigarh,Punjab,30.742657,76.803511,24-08-2023,08:00,8,Thursday,0,rural,6,1,rain,medium,23,low,weather,minor,3,2,1,None,0.4
7311,Pune,Maharashtra,18.698559,73.759021,26-11-2023,16:00,16,Sunday,1,urban,4,0,clear,high,23,low,poor road,minor,5,4,0,None,0.1
7312,Mumbai,Maharashtra,18.972378,72.915472,26-11-2022,04:00,4,Saturday,1,rural,5,0,clear,high,25,low,poor road,minor,5,4,0,None,0.1
7313,Delhi,Delhi,28.829066,76.887757,07-02-2024,00:00,0,Wednesday,0,rural,3,0,clear,high,24,low,poor road,major,1,1,0,None,0.1
7314,Pune,Maharashtra,18.669928,73.784247,05-02-2024,06:00,6,Monday,0,rural,4,0,rain,medium,38,medium,distraction,minor,1,1,0,None,0.25
7315,Pune,Maharashtra,18.557031,73.767028,19-07-2024,14:00,14,Friday,0,rural,6,1,rain,medium,37,low,weather,fatal,2,2,0,None,0.45
7316,Kolkata,West Bengal,22.65587,88.404328,26-03-2025,15:00,15,Wednesday,0,highway,6,0,fog,low,26,low,weather,minor,1,1,0,None,0.45
7317,Bangalore,Karnataka,12.967838,77.604182,16-09-2024,03:00,3,Monday,0,highway,2,0,clear,high,20,medium,poor road,major,2,2,0,None,0.1
7318,Chandigarh,Punjab,30.677172,76.733302,15-03-2022,09:00,9,Tuesday,0,highway,5,1,rain,low,31,high,drunk driving,major,5,2,1,None,0.8
7319,Delhi,Delhi,28.536465,77.180483,11-11-2024,07:00,7,Monday,0,urban,6,1,rain,medium,29,high,drunk driving,minor,2,2,0,None,0.45
7320,Mumbai,Maharashtra,19.108996,72.733733,16-01-2022,23:00,23,Sunday,1,urban,5,1,fog,low,20,low,overspeeding,fatal,4,4,0,None,0.65
7321,Pune,Maharashtra,18.518011,73.911175,08-08-2023,17:00,17,Tuesday,0,rural,1,0,clear,high,18,high,weather,minor,3,2,1,None,0.45
7322,Chennai,Tamil Nadu,13.07303,80.266979,12-08-2023,02:00,2,Saturday,1,rural,4,0,clear,high,40,low,drunk driving,major,4,1,0,None,0.1
7323,Mumbai,Maharashtra,19.22797,72.713725,16-02-2022,11:00,11,Wednesday,0,urban,5,0,rain,medium,37,medium,poor road,major,1,0,0,None,0.25
7324,Hyderabad,Telangana,17.549911,78.364933,17-01-2022,07:00,7,Monday,0,highway,3,0,rain,low,32,medium,drunk driving,minor,2,2,0,None,0.45
7325,Kolkata,West Bengal,22.554659,88.204688,16-06-2024,01:00,1,Sunday,1,urban,3,1,fog,low,21,low,weather,minor,2,1,0,None,0.45
7326,Hyderabad,Telangana,17.590681,78.4677,06-03-2024,02:00,2,Wednesday,0,highway,5,1,clear,high,40,low,distraction,minor,1,0,0,None,0.1
7327,Chandigarh,Punjab,30.794366,76.817459,06-08-2023,20:00,20,Sunday,1,highway,2,1,fog,low,36,high,overspeeding,fatal,3,3,0,None,0.85
7328,Mumbai,Maharashtra,19.152358,72.849178,04-07-2022,21:00,21,Monday,0,rural,3,0,rain,low,23,low,overspeeding,fatal,4,4,0,None,0.65
7329,Mumbai,Maharashtra,18.823921,72.849531,17-09-2023,03:00,3,Sunday,1,urban,3,1,clear,high,40,medium,distraction,minor,2,2,0,None,0.1
7330,Hyderabad,Telangana,17.446485,78.34705,18-12-2023,10:00,10,Monday,0,urban,2,0,fog,low,20,high,weather,fatal,2,2,1,None,1
7331,Bangalore,Karnataka,12.99382,77.408423,25-11-2024,11:00,11,Monday,0,rural,3,0,fog,low,28,medium,distraction,minor,2,2,0,None,0.45
7332,Bangalore,Karnataka,12.8912,77.60637,25-03-2024,21:00,21,Monday,0,highway,5,0,fog,low,40,low,overspeeding,minor,5,1,0,Holi,0.55
